Recebido;Node;RSSI;SNR;Client ID;Bateria;Client RSSI;Mensagem
29/06/2022 06:54;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3a 19
29/06/2022 06:53;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 09 ba
29/06/2022 06:52;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 31 30 49 3a 32 34 2e 32 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 24 b9
29/06/2022 06:51;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 37 ea
29/06/2022 06:50;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 31 30 49 3a 32 34 2e 32 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 24 b9
29/06/2022 06:49;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2e 4a
29/06/2022 06:48;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3a 19
29/06/2022 06:47;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 37 ea
29/06/2022 06:46;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 31 30 49 3a 32 34 2e 31 39 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 35 a6
29/06/2022 06:45;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:44;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:43;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2e 4a
29/06/2022 06:42;300;0;0;;-;-;2c 01 28 22 e5 49 11 11 21 e1 80 1b
29/06/2022 06:42;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:41;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:40;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3a 19
29/06/2022 06:39;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 73 49
29/06/2022 06:37;300;0;0;;-;-;2c 01 28 5b 7f 6b
29/06/2022 06:36;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:35;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:34;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:33;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:32;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 10 1a
29/06/2022 06:31;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3a 19
29/06/2022 06:30;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 31 30 49 3a 32 34 2e 32 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 24 b9
29/06/2022 06:29;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3a 19
29/06/2022 06:29;255;-75;6;5580;-;-9;ff 00 28 12 02 19 67 00 4b 00 3d 06 00 15 cc 00 50 97 1a 09 06 fc 5b 58 ff ff 67 76 20 64
29/06/2022 06:28;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3a 19
29/06/2022 06:27;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 09 ba
29/06/2022 06:26;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3a 19
29/06/2022 06:25;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 31 30 49 3a 32 34 2e 31 39 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 35 a6
29/06/2022 06:24;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:23;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:22;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:22;300;-71;255;6640209;904%;-;2c 01 28 44 61 d3 a7 85 47 b0 9c ff 65 52 51 19 e5 ce 2f 71 52 b9
29/06/2022 06:21;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 31 30 49 3a 32 34 2e 31 39 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 35 a6
29/06/2022 06:20;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 a7 75
29/06/2022 06:19;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 a7 75
29/06/2022 06:18;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:17;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 31 30 49 3a 32 34 2e 31 39 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 35 a6
29/06/2022 06:17;300;-77;252;15423057;1480%;-;2c 01 28 44 61 d3 a7 85 4d 60 71 fc eb 56 51 19 e5 c6 20 b9 2a b6
29/06/2022 06:16;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2e 4a
29/06/2022 06:15;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:14;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:13;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 73 49
29/06/2022 06:12;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2e 4a
29/06/2022 06:12;300;-33;101;5394713;176%;-;2c 01 28 44 e5 24 11 01 21 6d fd 65 52 51 19 e5 c6 20 b9 16 30
29/06/2022 06:11;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:10;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f6 45
29/06/2022 06:10;255;-65;7;16486;-;-72;ff 00 28 12 02 19 67 00 41 00 3c 07 00 40 66 00 56 51 3b 48 00 c8 27 c1 ff ff 67 76 e3 40
29/06/2022 06:09;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3a 19
29/06/2022 06:08;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 09 ba
29/06/2022 06:07;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 15 2a
29/06/2022 06:06;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 06:05;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 06:04;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 06:03;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 31 30 49 3a 32 34 2e 32 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1f d9
29/06/2022 06:02;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 06:01;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 06:00;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:59;255;-107;2;5417;-;-12;ff 00 28 12 02 19 67 00 6b 00 3b 02 00 15 29 00 e6 b7 1a 0c 06 8b 9a 5d ff ff 67 76 e4 1e
29/06/2022 05:58;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 05:57;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 05:56;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 15 2a
29/06/2022 05:55;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 05:54;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 05:54;255;-82;7;1712;80%;-;ff 00 28 12 02 19 67 00 52 00 3a 07 00 06 b0 00 23 ec 1e 0a 07 a7 48 d8 ff ff 67 76 47 f4
29/06/2022 05:53;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 05:52;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 05:51;300;-72;50;3029040;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 38 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 84 9c
29/06/2022 05:50;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 15 2a
29/06/2022 05:49;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 05:48;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:47;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:46;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 05:45;300;-72;50;3029040;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 38 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 e5
29/06/2022 05:44;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 05:43;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 31 30 49 3a 32 34 2e 32 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 03 49
29/06/2022 05:42;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:41;300;-72;50;3029040;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 38 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 7b 16
29/06/2022 05:40;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:39;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:38;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:37;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:35;300;-72;50;3029040;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 38 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 cc 9c
29/06/2022 05:34;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:33;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:32;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:31;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:30;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:29;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 01 79
29/06/2022 05:28;300;-72;50;3029040;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 38 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 7b 16
29/06/2022 05:27;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
29/06/2022 05:26;255;-75;5;5580;80%;-;ff 00 28 12 02 19 67 00 4b 00 39 05 00 15 cc 00 50 96 1a 0a 06 df 42 d4 ff ff 67 76 80 bd
29/06/2022 05:26;300;-72;50;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 37 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 15 2a
29/06/2022 05:25;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 31 30 49 3a 32 34 2e 32 30 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 24 b9
29/06/2022 05:24;300;-72;50;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 35 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3a 19
29/06/2022 05:23;300;-72;50;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 36 30 54 3a 32 34 2e 32 30 49 3a 32 34 2e 33 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1d e9
